datetime,Tilt,Status,Event,Tide,CurrentVelocity,WaveOrbitalVelocity
2022-01-30 18:02:00,18.1598045790271,N,,,,
2022-01-30 18:03:00,18.007365467193,N,,,,
2022-01-30 18:04:00,17.8472509678203,N,,,,
2022-01-30 18:05:00,17.980018585126,N,,,,
2022-01-30 18:06:00,17.8004154894497,N,,,,
2022-01-30 18:07:00,17.753592300094,N,,,,
2022-01-30 18:08:00,17.6989807232156,N,,,,
2022-01-30 18:09:00,17.6911804264945,N,,,,
2022-01-30 18:10:00,17.597603231561,N,,,,
2022-01-30 18:11:00,17.5625242917649,N,,,,
2022-01-30 18:12:00,17.6170944743219,N,,,,
2022-01-30 18:13:00,17.597603231561,N,,,,
2022-01-30 18:14:00,17.679480616441,N,,,,
2022-01-30 18:15:00,17.6053994761606,N,,,,
2022-01-30 18:16:00,17.589807323415,N,,,,
2022-01-30 18:17:00,17.6755808490031,N,,,,
2022-01-30 18:18:00,17.6287902305613,N,,,,
2022-01-30 18:19:00,17.5391421085558,N,,,,
2022-01-30 18:20:00,17.6170944743219,N,,,,
2022-01-30 18:21:00,17.6015013117923,N,,,,
2022-01-30 18:22:00,17.5742165157326,N,,,,
2022-01-30 18:23:00,17.6015013117923,N,,,,
2022-01-30 18:24:00,17.5235556619602,N,,,,
2022-01-30 18:25:00,17.5469358343293,N,,,,
2022-01-30 18:26:00,17.5586270516113,N,,,,
2022-01-30 18:27:00,17.4806998319194,N,,,,
2022-01-30 18:28:00,17.3794442980412,N,,,,
2022-01-30 18:29:00,17.3950184188401,N,,,,
2022-01-30 18:30:00,17.3171610486877,N,,,,
2022-01-30 18:31:00,17.3872311927386,N,,,,
2022-01-30 18:32:00,17.2276658246506,N,,,,
2022-01-30 18:33:00,17.270462465595,N,,,,
2022-01-30 18:34:00,17.2938102758542,N,,,,
2022-01-30 18:35:00,17.1148857386201,N,,,,
2022-01-30 18:36:00,17.1576563195904,N,,,,
2022-01-30 18:37:00,17.107110326265,N,,,,
2022-01-30 18:38:00,17.1576563195904,N,,,,
2022-01-30 18:39:00,17.208216083903,N,,,,
2022-01-30 18:40:00,17.0760119224442,N,,,,
2022-01-30 18:41:00,17.1148857386201,N,,,,
2022-01-30 18:42:00,17.0488050721191,N,,,,
2022-01-30 18:43:00,17.1382139259878,N,,,,
2022-01-30 18:44:00,17.087673215729,N,,,,
2022-01-30 18:45:00,17.0760119224442,N,,,,
2022-01-30 18:46:00,17.0954478165694,N,,,,
2022-01-30 18:47:00,17.083786036927,N,,,,
2022-01-30 18:48:00,17.0643513581792,N,,,,
2022-01-30 18:49:00,17.0565780533742,N,,,,
2022-01-30 18:50:00,17.079898939173,N,,,,
2022-01-30 18:51:00,16.9516700312191,N,,,,
2022-01-30 18:52:00,16.9944032473304,N,,,,
2022-01-30 18:53:00,16.9594389835579,N,,,,
2022-01-30 18:54:00,16.9944032473304,N,,,,
2022-01-30 18:55:00,16.9594389835579,N,,,,
2022-01-30 18:56:00,16.8545851589896,N,,,,
2022-01-30 18:57:00,16.8312922151716,N,,,,
2022-01-30 18:58:00,16.8623501109542,N,,,,
2022-01-30 18:59:00,16.8545851589896,N,,,,
2022-01-30 19:00:00,16.9011796591533,N,,,,
2022-01-30 19:01:00,16.9477856754657,N,,,,
2022-01-30 19:02:00,16.811883616869,N,,,,
2022-01-30 19:03:00,16.8778809720125,N,,,,
2022-01-30 19:04:00,16.8351741734326,N,,,,
2022-01-30 19:05:00,16.8507028025689,N,,,,
2022-01-30 19:06:00,16.7769531433867,N,,,,
2022-01-30 19:07:00,16.8274103364743,N,,,,
2022-01-30 19:08:00,16.7963581684682,N,,,,
2022-01-30 19:09:00,16.8429383287369,N,,,,
2022-01-30 19:10:00,16.8778809720125,N,,,,
2022-01-30 19:11:00,16.784714915522,N,,,,
2022-01-30 19:12:00,16.769191688236,N,,,,
2022-01-30 19:13:00,16.7536697281642,N,,,,
2022-01-30 19:14:00,16.7885959205157,N,,,,
2022-01-30 19:15:00,16.7187499437497,N,,,,
2022-01-30 19:16:00,16.8196468176803,N,,,,
2022-01-30 19:17:00,16.8235285373181,N,,,,
2022-01-30 19:18:00,16.8351741734326,N,,,,
2022-01-30 19:19:00,16.8235285373181,N,,,,
2022-01-30 19:20:00,16.8623501109542,N,,,,
2022-01-30 19:21:00,16.7265093429143,N,,,,
2022-01-30 19:22:00,16.7459092228807,N,,,,
2022-01-30 19:23:00,16.8235285373181,N,,,,
2022-01-30 19:24:00,16.7769531433867,N,,,,
2022-01-30 19:25:00,16.710990860212,N,,,,
2022-01-30 19:26:00,16.784714915522,N,,,,
2022-01-30 19:27:00,16.7924770048235,N,,,,
2022-01-30 19:28:00,16.6838365507826,N,,,,
2022-01-30 19:29:00,16.7536697281642,N,,,,
2022-01-30 19:30:00,16.7265093429143,N,,,,
2022-01-30 19:31:00,16.7808339898199,N,,,,
2022-01-30 19:32:00,16.6838365507826,N,,,,
2022-01-30 19:33:00,16.7226296038673,N,,,,
2022-01-30 19:34:00,16.7381490338574,N,,,,
2022-01-30 19:35:00,16.7420290888479,N,,,,
2022-01-30 19:36:00,16.7808339898199,N,,,,
2022-01-30 19:37:00,16.6411732817744,N,,,,
2022-01-30 19:38:00,16.6993528263105,N,,,,
2022-01-30 19:39:00,16.6993528263105,N,,,,
2022-01-30 19:40:00,16.6256617210122,N,,,,
2022-01-30 19:41:00,16.672200170602,N,,,,
2022-01-30 19:42:00,16.6838365507826,N,,,,
2022-01-30 19:43:00,16.784714915522,N,,,,
2022-01-30 19:44:00,16.7071114367467,N,,,,
2022-01-30 19:45:00,16.7148703625388,N,,,,
2022-01-30 19:46:00,16.710990860212,N,,,,
2022-01-30 19:47:00,16.6838365507826,N,,,,
2022-01-30 19:48:00,16.8002394114724,N,,,,
2022-01-30 19:49:00,16.7265093429143,N,,,,
2022-01-30 19:50:00,16.7226296038673,N,,,,
2022-01-30 19:51:00,16.6877155015529,N,,,,
2022-01-30 19:52:00,16.6915945310493,N,,,,
2022-01-30 19:53:00,16.7303891609133,N,,,,
2022-01-30 19:54:00,16.7497894359786,N,,,,
2022-01-30 19:55:00,16.7187499437497,N,,,,
2022-01-30 19:56:00,16.7071114367467,N,,,,
2022-01-30 19:57:00,16.6605644981435,N,,,,
2022-01-30 19:58:00,16.6915945310493,N,,,,
2022-01-30 19:59:00,16.7265093429143,N,,,,
2022-01-30 20:00:00,16.7226296038673,N,,,,
2022-01-30 20:01:00,16.6993528263105,N,,,,
2022-01-30 20:02:00,16.7071114367467,N,,,,
2022-01-30 20:03:00,16.7381490338574,N,,,,
2022-01-30 20:04:00,16.6295394935984,N,,,,
2022-01-30 20:05:00,16.6566860978236,N,,,,
2022-01-30 20:06:00,16.6605644981435,N,,,,
2022-01-30 20:07:00,16.7187499437497,N,,,,
2022-01-30 20:08:00,16.7032320921204,N,,,,
2022-01-30 20:09:00,16.7032320921204,N,,,,
2022-01-30 20:10:00,16.6217840267913,N,,,,
2022-01-30 20:11:00,16.7032320921204,N,,,,
2022-01-30 20:12:00,16.6799576787157,N,,,,
2022-01-30 20:13:00,16.7071114367467,N,,,,
2022-01-30 20:14:00,16.672200170602,N,,,,
2022-01-30 20:15:00,16.710990860212,N,,,,
2022-01-30 20:16:00,16.6566860978236,N,,,,
2022-01-30 20:17:00,16.672200170602,N,,,,
2022-01-30 20:18:00,16.6605644981435,N,,,,
2022-01-30 20:19:00,16.6954736392943,N,,,,
2022-01-30 20:20:00,16.6644429770315,N,,,,
2022-01-30 20:21:00,16.6566860978236,N,,,,
2022-01-30 20:22:00,16.6760788853297,N,,,,
2022-01-30 20:23:00,16.6566860978236,N,,,,
2022-01-30 20:24:00,16.6566860978236,N,,,,
2022-01-30 20:25:00,16.5830113897262,N,,,,
2022-01-30 20:26:00,16.6838365507826,N,,,,
2022-01-30 20:27:00,16.6450513680472,N,,,,
2022-01-30 20:28:00,16.7032320921204,N,,,,
2022-01-30 20:29:00,16.6450513680472,N,,,,
2022-01-30 20:30:00,16.6023967303794,N,,,,
2022-01-30 20:31:00,16.6256617210122,N,,,,
2022-01-30 20:32:00,16.6179064109132,N,,,,
2022-01-30 20:33:00,16.6334173445725,N,,,,
2022-01-30 20:34:00,16.6528077760493,N,,,,
2022-01-30 20:35:00,16.6915945310493,N,,,,
2022-01-30 20:36:00,16.6644429770315,N,,,,
2022-01-30 20:37:00,16.6179064109132,N,,,,
2022-01-30 20:38:00,16.6140288733555,N,,,,
2022-01-30 20:39:00,16.6683215345101,N,,,,
2022-01-30 20:40:00,16.6877155015529,N,,,,
2022-01-30 20:41:00,16.6528077760493,N,,,,
2022-01-30 20:42:00,16.598519505878,N,,,,
2022-01-30 20:43:00,16.7303891609133,N,,,,
2022-01-30 20:44:00,16.6644429770315,N,,,,
2022-01-30 20:45:00,16.6799576787157,N,,,,
2022-01-30 20:46:00,16.6179064109133,N,,,,
2022-01-30 20:47:00,16.6256617210122,N,,,,
2022-01-30 20:48:00,16.6217840267913,N,,,,
2022-01-30 20:49:00,16.672200170602,N,,,,
2022-01-30 20:50:00,16.6411732817744,N,,,,
2022-01-30 20:51:00,16.6877155015529,N,,,,
2022-01-30 20:52:00,16.6644429770315,N,,,,
2022-01-30 20:53:00,16.598519505878,N,,,,
2022-01-30 20:54:00,16.5946423595845,N,,,,
2022-01-30 20:55:00,16.5519989056457,N,,,,
2022-01-30 20:56:00,16.5287428166219,N,,,,
2022-01-30 20:57:00,16.7459092228807,N,,,,
2022-01-30 20:58:00,16.6838365507826,N,,,,
2022-01-30 20:59:00,16.5791345560392,N,,,,
2022-01-30 21:00:00,16.6838365507826,N,,,,
2022-01-30 21:01:00,16.5752578004478,N,,,,
2022-01-30 21:02:00,16.5171158227625,N,,,,
2022-01-30 21:03:00,16.6644429770315,N,,,,
2022-01-30 21:04:00,16.5713811229293,N,,,,
2022-01-30 21:05:00,16.6217840267913,N,,,,
2022-01-30 21:06:00,16.6993528263105,N,,,,
2022-01-30 21:07:00,16.5558751931361,N,,,,
2022-01-30 21:08:00,16.4783642260358,N,,,,
2022-01-30 21:09:00,16.5597515585872,N,,,,
2022-01-30 21:10:00,16.6799576787157,N,,,,
2022-01-30 21:11:00,16.7148703625388,N,,,,
2022-01-30 21:12:00,16.5713811229293,N,,,,
2022-01-30 21:13:00,16.5907652914763,N,,,,
2022-01-30 21:14:00,16.6140288733555,N,,,,
2022-01-30 21:15:00,16.6023967303794,N,,,,
2022-01-30 21:16:00,16.6140288733555,N,,,,
2022-01-30 21:17:00,16.5248670742283,N,,,,
2022-01-30 21:18:00,16.5675045234613,N,,,,
2022-01-30 21:19:00,16.4783642260358,N,,,,
2022-01-30 21:20:00,16.5830113897262,N,,,,
2022-01-30 21:21:00,16.6334173445725,N,,,,
2022-01-30 21:22:00,16.5519989056457,N,,,,
2022-01-30 21:23:00,16.6062740331111,N,,,,
2022-01-30 21:24:00,16.5171158227626,N,,,,
2022-01-30 21:25:00,16.6023967303794,N,,,,
2022-01-30 21:26:00,16.5752578004478,N,,,,
2022-01-30 21:27:00,16.5519989056457,N,,,,
2022-01-30 21:28:00,16.6101514140957,N,,,,
2022-01-30 21:29:00,16.5597515585872,N,,,,
2022-01-30 21:30:00,16.5713811229293,N,,,,
2022-01-30 21:31:00,16.5713811229293,N,,,,
2022-01-30 21:32:00,16.5713811229293,N,,,,
2022-01-30 21:33:00,16.5481226960936,N,,,,
2022-01-30 21:34:00,16.4938639333228,N,,,,
2022-01-30 21:35:00,16.5713811229293,N,,,,
2022-01-30 21:36:00,16.5481226960936,N,,,,
2022-01-30 21:37:00,16.5132403136455,N,,,,
2022-01-30 21:38:00,16.5830113897262,N,,,,
2022-01-30 21:39:00,16.5558751931361,N,,,,
2022-01-30 21:40:00,16.6179064109132,N,,,,
2022-01-30 21:41:00,16.4783642260358,N,,,,
2022-01-30 21:42:00,16.5248670742284,N,,,,
2022-01-30 21:43:00,16.5946423595845,N,,,,
2022-01-30 21:44:00,16.5597515585872,N,,,,
2022-01-30 21:45:00,16.5364945348426,N,,,,
2022-01-30 21:46:00,16.5791345560392,N,,,,
2022-01-30 21:47:00,16.5132403136455,N,,,,
2022-01-30 21:48:00,16.5597515585872,N,,,,
2022-01-30 21:49:00,16.5364945348426,N,,,,
2022-01-30 21:50:00,16.5791345560392,N,,,,
2022-01-30 21:51:00,16.5326186368192,N,,,,
2022-01-30 21:52:00,24.0855435750011,P,1,Flood,,
2022-01-30 21:53:00,37.097162490262,P,1,Flood,,
2022-01-30 21:54:00,47.4505798349024,P,1,Flood,,
2022-01-30 21:55:00,65.6995216985601,P,1,Flood,,
2022-01-30 21:56:00,72.3934927620396,P,1,Flood,,
2022-01-30 21:57:00,68.0363254460213,P,1,Flood,,
2022-01-30 21:58:00,72.7403523078049,P,1,Flood,,
2022-01-30 21:59:00,72.2294803491323,P,1,Flood,,
2022-01-30 22:00:00,79.2576461684567,P,1,Flood,,
2022-01-30 22:01:00,68.275464525371,P,1,Flood,,
2022-01-30 22:02:00,71.5895103014448,P,1,Flood,,
2022-01-30 22:03:00,74.1778008406904,F,1,Flood,0.18138871962271,0.141987915026754
2022-01-30 22:04:00,74.0420912442031,F,1,Flood,0.182790754463364,0.140170757243814
2022-01-30 22:05:00,73.0452456262388,F,1,Flood,0.193089306100939,0.192609329961887
2022-01-30 22:06:00,68.344475831897,F,1,Flood,0.241653616954056,0.166574707457538
2022-01-30 22:07:00,69.3972724975744,F,1,Flood,0.230777027209409,0.161016178790511
2022-01-30 22:08:00,65.2874666412316,F,1,Flood,0.273236006884107,0.146347129437326
2022-01-30 22:09:00,68.396243721229,F,1,Flood,0.241118795641863,0.148475670453791
2022-01-30 22:10:00,68.3137783351683,F,1,Flood,0.24197075709041,0.195055073336808
2022-01-30 22:11:00,67.534592830926,F,1,Flood,0.250020631620708,0.163336128083869
2022-01-30 22:12:00,68.6499559068283,F,1,Flood,0.23849765953273,0.136814962194416
2022-01-30 22:13:00,70.2469846292216,F,1,Flood,0.221998532217663,0.136392537990664
2022-01-30 22:14:00,67.9083576415405,F,1,Flood,0.246159215035176,0.139685771232438
2022-01-30 22:15:00,68.0656241359568,F,1,Flood,0.244534472864052,0.16255903785355
2022-01-30 22:16:00,65.6634309571362,F,1,Flood,0.269351866901492,0.147192483643294
2022-01-30 22:17:00,66.4415305077849,F,1,Flood,0.261313211509804,0.180269913320146
2022-01-30 22:18:00,64.724654290357,F,1,Flood,0.279050500074721,0.186283413196025
2022-01-30 22:19:00,66.1090709156977,F,1,Flood,0.264747898099999,0.164152935247707
2022-01-30 22:20:00,64.2758512888432,F,1,Flood,0.28368714671578,0.176814968614737
2022-01-30 22:21:00,67.0152062168286,F,1,Flood,0.255386487445073,0.168166951542804
2022-01-30 22:22:00,66.5346680121707,F,1,Flood,0.260350994912743,0.172729478966074
2022-01-30 22:23:00,69.344541235364,F,1,Flood,0.231321801261682,0.12197372026272
2022-01-30 22:24:00,72.5924173859867,F,1,Flood,0.197767538046937,0.122001382086909
2022-01-30 22:25:00,70.248289051161,F,1,Flood,0.221985056051989,0.143432120687231
2022-01-30 22:26:00,67.5637815086674,F,1,Flood,0.249719079304545,0.112284932531547
2022-01-30 22:27:00,66.0064932303405,F,1,Flood,0.2658076425283,0.165315393111509
2022-01-30 22:28:00,69.1662097107138,F,1,Flood,0.233164169209256,0.120850574246074
2022-01-30 22:29:00,71.0329085559474,F,1,Flood,0.213879042101309,0.114385084294665
2022-01-30 22:30:00,67.554047950073,F,1,Flood,0.249819638061083,0.119211357295255
2022-01-30 22:31:00,71.4488500827116,F,1,Flood,0.209581891956495,0.124482325765394
2022-01-30 22:32:00,69.9969440686926,F,1,Flood,0.224581736254167,0.128241693284071
2022-01-30 22:33:00,72.017861103271,F,1,Flood,0.203703359441553,0.0987465235414622
2022-01-30 22:34:00,73.3278451891098,F,1,Flood,0.19016973045298,0.0929169130440675
2022-01-30 22:35:00,79.1386908372756,F,1,Flood,0.130137070543389,0.0958286016145568
2022-01-30 22:36:00,69.7378603977595,F,1,Flood,0.227258365930291,0.116427521242932
2022-01-30 22:37:00,66.5813677847891,F,1,Flood,0.259868533023854,0.131333923226196
2022-01-30 22:38:00,69.9752310442621,F,1,Flood,0.224806056549382,0.136840010601505
2022-01-30 22:39:00,68.4872517056432,F,1,Flood,0.240178579413761,0.131316985890042
2022-01-30 22:40:00,64.829284626294,F,1,Flood,0.277969549425909,0.132105637857994
2022-01-30 22:41:00,69.1453253663134,F,1,Flood,0.233379928295065,0.114765902276676
2022-01-30 22:42:00,65.3319424095933,F,1,Flood,0.272776521494554,0.116610570172976
2022-01-30 22:43:00,62.0058601728779,F,1,Flood,0.307138742733574,0.155391140064418
2022-01-30 22:44:00,65.8353128742977,F,1,Flood,0.267576130751828,0.138308895615699
2022-01-30 22:45:00,69.2814331507125,F,1,Flood,0.231973779719348,0.125586527660682
2022-01-30 22:46:00,63.1104503118048,F,1,Flood,0.295727067365701,0.131546638071127
2022-01-30 22:47:00,65.8989281188196,F,1,Flood,0.266918912754539,0.140049809024853
2022-01-30 22:48:00,66.8067617354549,F,1,Flood,0.257539956564372,0.136730587229432
2022-01-30 22:49:00,71.4605324301123,F,1,Flood,0.209461199989969,0.0980248101623309
2022-01-30 22:50:00,70.7491566471835,F,1,Flood,0.216810522796016,0.104424752097702
2022-01-30 22:51:00,70.0840231816503,F,1,Flood,0.223682109747125,0.122594912378468
2022-01-30 22:52:00,67.6417946453799,F,1,Flood,0.24891311466733,0.117232795319843
2022-01-30 22:53:00,68.015942927557,F,1,Flood,0.245047736383399,0.126077679307983
2022-01-30 22:54:00,63.8089627319541,F,1,Ebb,0.2885106377614,0.166519634066709
2022-01-30 22:55:00,64.1989132900948,F,1,Ebb,0.28448200395217,0.206427693075554
2022-01-30 22:56:00,63.3911328392193,F,1,Ebb,0.292827296879428,0.155339632271566
2022-01-30 22:57:00,65.3943350792944,F,1,Ebb,0.272131934088899,0.124928455031271
2022-01-30 22:58:00,67.8971411005121,F,1,Ebb,0.246275094690856,0.116217047932755
